0.789049;30230
3.43559;28625
5.60435;28463
8.03572;28463
10.3051;28463
12.4211;28463
14.5861;28463
16.7936;28463
18.9096;28463
21.1249;28453
23.4726;28453
25.7548;28453
28.081;28453
30.4379;28453
32.7198;28453
34.8747;28453
36.9921;28453
39.173;28453
41.4903;28453
43.7609;28453
45.9992;28453
48.2128;28453
50.5027;28453
52.7036;28453
54.9877;28453
57.2708;28453
59.4647;28453
